id	al_len	cons_fr	gap_fr	fpr30	fpr50	fpr70	tpr30	tpr50	tpr70	tfpr30	tfpr50	tfpr70	pq	tr_len	ols	ols_n	fm	bme	topo	max_dist	mean_dist	fastme	rfd	cd	category
25_PF00793_1	326	0.3620	0.0552	0.0157	0.0287	0.0453	0.0304	0.0565	0.0953	0.0430	0.0798	0.1241	3370525	0.3141	1.9249	1.4299e+01	1.6994	0.013	12045	0.6528	0.3669	2090.0	0.2273	1.2649	good
25_PF00795_1	315	0.1302	0.4540	0.0175	0.0319	0.0526	0.0448	0.0850	0.1317	0.0555	0.1017	0.1508	2894269	0.3477	4.7505	1.2503e+01	3.3778	0.014	11196	1.0601	0.6164	1705.0	0.3636	1.8601	n
25_PF00795_2	225	0.1067	0.4800	0.0210	0.0383	0.0608	0.0452	0.0861	0.1329	0.0492	0.0857	0.1308	2361457	0.3328	4.2954	1.5454e+01	3.3283	0.013	10893	0.9383	0.5272	1912.0	0.5455	1.9732	bad
25_PF00804_1	138	0.1087	0.2754	0.0193	0.0363	0.0596	0.0475	0.0910	0.1436	0.0501	0.0928	0.1455	1997800	0.2568	5.6784	1.1868e+01	3.6630	0.010	11240	1.2927	0.6917	1946.0	0.1818	0.9967	good
25_PF00806_1	35	0.2571	0.1143	0.0201	0.0528	0.0960	0.0540	0.1227	0.2203	0.0365	0.0752	0.1241	522787	0.3337	17.7813	6.0753e+01	13.6308	0.013	9939	1.2722	0.5410	1275.0	0.7727	2.3466	bad
25_PF00806_2	35	0.2571	0.2000	0.0313	0.0629	0.1045	0.0784	0.1361	0.2263	0.0489	0.0830	0.1276	595590	0.2853	18.8330	4.1679e+01	12.4184	0.011	9938	1.4005	0.6722	1743.0	0.3182	1.4697	n
25_PF00806_3	35	0.2857	0.1429	0.0274	0.0542	0.0900	0.0621	0.1175	0.1971	0.0452	0.0806	0.1286	427936	0.2865	13.2877	5.4804e+01	11.6399	0.011	10793	1.0681	0.4924	1897.0	0.6818	2.2554	bad
25_PF00806_4	35	0.2571	0.2286	0.0342	0.0652	0.1060	0.0735	0.1461	0.2518	0.0454	0.0836	0.1295	422335	0.2971	12.2604	6.2389e+01	10.6564	0.012	10081	1.3599	0.4433	1763.0	0.5909	2.3636	bad
25_PF00806_5	37	0.1081	0.2703	0.0357	0.0683	0.1157	0.0848	0.1588	0.2576	0.0477	0.0848	0.1243	608606	0.2834	30.1800	4.3567e+01	16.8021	0.011	9105	1.8193	0.8323	1421.0	0.8182	3.2249	bad
25_PF00810_1	154	0.0779	0.4091	0.0208	0.0375	0.0612	0.0425	0.0786	0.1273	0.0473	0.0822	0.1248	1876009	0.3169	5.3774	1.9180e+01	4.1563	0.013	11289	1.1093	0.5295	1889.0	0.4545	1.6553	bad
25_PF00814_1	356	0.2837	0.4494	0.0162	0.0291	0.0464	0.0530	0.0986	0.1606	0.0710	0.1279	0.2028	3146278	0.3325	3.1816	2.8761e+01	2.9231	0.013	11409	0.5682	0.3326	1865.0	0.4545	1.8457	bad
25_PF00827_1	223	0.4484	0.1614	0.0253	0.0440	0.0725	0.0607	0.1107	0.1775	0.0474	0.0863	0.1413	646776	0.3632	6.0129	2.8016e+02	5.8754	0.015	9480	0.3181	0.1465	1575.0	0.5909	2.5547	bad
25_PF00828_1	130	0.3846	0.0769	0.0260	0.0470	0.0739	0.0498	0.0853	0.1397	0.0423	0.0735	0.1093	1096451	0.3369	9.0463	7.4271e+01	8.3199	0.013	10959	0.5527	0.3490	1714.0	0.5455	2.6558	bad
25_PF00828_2	134	0.3134	0.1194	0.0228	0.0422	0.0689	0.0526	0.0988	0.1627	0.0481	0.0852	0.1355	1274388	0.3242	5.9131	4.3902e+01	5.1029	0.013	10759	0.6287	0.3670	1752.0	0.3182	1.2910	good
25_PF00850_1	304	0.5822	0.0395	0.0161	0.0301	0.0497	0.0421	0.0907	0.1629	0.0565	0.1146	0.1909	1868624	0.2628	2.5803	8.0172e+01	2.4985	0.011	12136	0.3186	0.1794	2069.0	0.1364	0.7348	good
25_PF00850_2	637	0.1005	0.4678	0.0103	0.0185	0.0298	0.0237	0.0428	0.0718	0.0516	0.0867	0.1383	8848491	0.3043	1.3101	2.1266e+00	0.8543	0.012	11692	1.5369	0.7849	2017.0	0.2273	1.4514	n
25_PF00850_3	352	0.1307	0.5795	0.0131	0.0237	0.0380	0.0283	0.0511	0.0899	0.0507	0.0872	0.1369	6787389	0.2748	45.8618	1.0888e+02	45.1364	0.011	12280	0.9638	0.6490	2103.0	0.2273	1.1662	good
25_PF00888_1	792	0.0720	0.5013	0.0096	0.0170	0.0271	0.0197	0.0343	0.0566	0.0490	0.0800	0.1230	12797928	0.2721	1.0610	1.4372e+00	0.6020	0.011	12121	1.5021	0.8592	2140.0	0.0455	0.7071	good
25_PF00892_1	151	0.0066	0.5298	0.0397	0.0730	0.1191	0.0716	0.1393	0.2275	0.0410	0.0745	0.1094	2419453	0.2599	75.1895	1.9764e+01	10.3239	0.010	9315	6.1227	1.9505	1557.0	0.9545	3.4622	bad
25_PF00899_1	141	0.1348	0.3404	0.0224	0.0401	0.0643	0.0525	0.0955	0.1514	0.0519	0.0881	0.1385	1912552	0.3404	9.1372	2.5466e+01	6.4850	0.014	10440	1.0810	0.5990	1506.0	0.4545	2.4576	bad
25_PF00899_2	140	0.2571	0.0429	0.0197	0.0362	0.0583	0.0434	0.0808	0.1307	0.0485	0.0862	0.1334	1276368	0.3315	3.2184	1.8210e+01	2.7369	0.013	10995	0.9051	0.4204	1844.0	0.4545	1.6633	bad
25_PF00899_3	148	0.2703	0.0878	0.0196	0.0371	0.0603	0.0387	0.0709	0.1141	0.0442	0.0764	0.1172	2320169	0.3001	5.6696	1.9987e+01	4.4908	0.012	11472	0.8624	0.5326	1865.0	0.3182	1.4560	n
25_PF00899_4	141	0.2553	0.1277	0.0221	0.0398	0.0633	0.0454	0.0828	0.1362	0.0462	0.0797	0.1272	1940739	0.3138	5.7340	1.9206e+01	4.3296	0.013	11153	0.9056	0.5464	1691.0	0.3636	1.2083	good
25_PF00899_5	165	0.1333	0.4424	0.0245	0.0439	0.0699	0.0517	0.0959	0.1538	0.0479	0.0857	0.1316	1700486	0.3208	6.5963	2.3003e+01	4.9142	0.013	10447	1.2670	0.5355	1713.0	0.4545	1.9833	bad
25_PF00900_1	77	0.4156	0.0260	0.0205	0.0436	0.0732	0.0583	0.1056	0.1734	0.0510	0.0928	0.1448	710103	0.2585	8.0781	1.2741e+02	7.7457	0.010	11428	0.5055	0.2518	1916.0	0.6364	2.3310	bad
25_PF00916_1	320	0.1812	0.1156	0.0174	0.0307	0.0479	0.0353	0.0654	0.1039	0.0473	0.0822	0.1227	4867607	0.3263	3.6669	8.8005e+00	2.5803	0.013	11580	0.9316	0.6455	1865.0	0.5455	2.4290	bad
25_PF00916_2	290	0.2034	0.1207	0.0180	0.0323	0.0520	0.0440	0.0814	0.1271	0.0553	0.0927	0.1421	4423297	0.3182	4.7840	8.2913e+00	2.8319	0.013	11386	1.1315	0.7596	1963.0	0.1818	1.1402	good
25_PF00956_1	386	0.0803	0.4870	0.0135	0.0250	0.0399	0.0327	0.0627	0.1055	0.0538	0.0951	0.1487	3685336	0.3496	2.7965	6.0265e+00	1.6123	0.014	11099	2.0564	0.6812	1780.0	0.3182	1.4189	n
25_PF00962_1	413	0.3220	0.2736	0.0156	0.0277	0.0439	0.0316	0.0588	0.0904	0.0471	0.0808	0.1206	3284953	0.3243	2.0400	2.5762e+01	1.8875	0.013	12079	0.4087	0.2814	1958.0	0.2273	0.9933	good
25_PF00970_1	109	0.1284	0.1101	0.0294	0.0515	0.0808	0.0500	0.0896	0.1394	0.0402	0.0687	0.1003	1882422	0.3278	13.4519	1.7574e+01	7.5895	0.013	10679	1.4314	0.8749	1698.0	0.4091	1.6021	n
25_PF00970_2	105	0.2286	0.0571	0.0240	0.0439	0.0704	0.0501	0.0860	0.1438	0.0428	0.0791	0.1174	1484355	0.3402	6.1416	2.0355e+01	4.6047	0.014	11163	0.9082	0.5493	1610.0	0.4545	2.1307	bad
25_PF00977_1	342	0.2018	0.5643	0.0154	0.0277	0.0442	0.0327	0.0624	0.1056	0.0485	0.0846	0.1310	2944796	0.3378	2.6667	1.8227e+01	2.2782	0.014	11656	0.6864	0.3825	1868.0	0.1818	1.0488	good
25_PF00977_2	298	0.1812	0.3255	0.0166	0.0295	0.0471	0.0364	0.0672	0.1091	0.0505	0.0862	0.1348	3422401	0.3390	4.2612	1.3429e+01	3.1143	0.014	11183	0.8806	0.5633	1801.0	0.5455	2.1587	bad
25_PF00995_1	730	0.0096	0.8493	0.0133	0.0239	0.0384	0.0241	0.0433	0.0741	0.0408	0.0705	0.1119	12962749	0.2846	3.4726	2.6543e+00	1.5782	0.011	11475	2.0394	1.1438	1953.0	0.1364	0.9309	good
25_PF00995_2	903	0.0177	0.6213	0.0082	0.0152	0.0241	0.0164	0.0309	0.0506	0.0457	0.0767	0.1162	16791687	0.2676	1.7776	8.5940e-01	0.4842	0.011	12490	2.4076	1.4382	2108.0	0.2727	1.2220	good
25_PF00995_3	653	0.0628	0.4518	0.0102	0.0186	0.0305	0.0244	0.0470	0.0806	0.0563	0.0919	0.1553	9110317	0.3077	1.5082	2.4117e+00	0.9226	0.012	11842	1.4061	0.7908	2010.0	0.1818	1.1690	good
25_PF00995_4	767	0.0665	0.5606	0.0099	0.0179	0.0287	0.0219	0.0388	0.0689	0.0509	0.0868	0.1358	13774323	0.2899	1.8261	3.0177e+00	1.2274	0.012	12299	1.2782	0.7779	2076.0	0.1818	1.0456	good
25_PF00996_1	480	0.2896	0.1083	0.0109	0.0200	0.0333	0.0215	0.0398	0.0632	0.0447	0.0753	0.1103	7624704	0.2591	1.6773	8.5545e+00	1.4283	0.010	11810	0.6574	0.4428	2080.0	0.1818	1.4697	n
25_PF00999_1	442	0.1584	0.5317	0.0120	0.0231	0.0383	0.0291	0.0547	0.0950	0.0526	0.0960	0.1476	4587710	0.2757	1.6616	1.1245e+01	1.3968	0.011	11908	0.6756	0.3844	2130.0	0.0455	0.7071	good
25_PF00999_2	445	0.2337	0.0787	0.0143	0.0252	0.0396	0.0256	0.0447	0.0705	0.0428	0.0697	0.1016	5122035	0.3251	1.5256	6.6215e+00	1.2724	0.013	11616	0.9247	0.4800	1906.0	0.1364	0.9055	good
25_PF01008_1	431	0.0232	0.4501	0.0140	0.0260	0.0431	0.0418	0.0840	0.1550	0.0668	0.1135	0.1872	6555109	0.3250	5.2660	4.3847e+00	2.1000	0.013	12000	2.5554	1.0959	2024.0	0.3636	1.2910	good
25_PF01008_2	418	0.0263	0.6890	0.0174	0.0308	0.0504	0.0565	0.1194	0.2362	0.0799	0.1394	0.2318	9595779	0.2914	6.4065	6.8868e+00	3.1765	0.012	11215	1.8281	0.9645	1896.0	0.2273	1.0770	good
25_PF01008_3	398	0.0528	0.3241	0.0106	0.0200	0.0334	0.0411	0.0767	0.1322	0.0802	0.1510	0.2371	7703688	0.2823	1.8176	2.2747e+00	0.8916	0.011	12096	1.6848	0.8939	2116.0	0.0909	0.8165	good
25_PF01015_1	213	0.3615	0.1221	0.0163	0.0302	0.0493	0.0437	0.0835	0.1683	0.0570	0.1043	0.1875	1594695	0.2778	3.7441	6.7567e+01	3.6237	0.011	11070	0.4910	0.2354	1794.0	0.3182	1.1431	good
25_PF01019_1	651	0.0215	0.7465	0.0146	0.0260	0.0417	0.0274	0.0500	0.0802	0.0442	0.0750	0.1067	12314066	0.3045	3.7051	2.9824e+00	1.5253	0.012	11781	1.6643	1.1146	1956.0	0.3636	1.7889	n
25_PF01026_1	494	0.0709	0.6862	0.0147	0.0264	0.0437	0.0394	0.0753	0.1325	0.0593	0.1038	0.1641	6476178	0.3347	3.3864	4.7982e+00	1.9145	0.013	11550	1.4568	0.8401	1930.0	0.1364	1.0000	good
25_PF01026_2	502	0.0458	0.5876	0.0181	0.0318	0.0499	0.0365	0.0649	0.1045	0.0486	0.0800	0.1252	7005721	0.3738	4.3020	2.8776e+00	1.5687	0.015	10879	2.2199	1.2227	1840.0	0.3182	1.5427	n
25_PF01031_1	312	0.3718	0.0577	0.0127	0.0234	0.0375	0.0361	0.0687	0.1242	0.0602	0.1067	0.1926	2540543	0.3197	1.7720	1.8403e+01	1.6496	0.013	11826	0.5874	0.3103	1920.0	0.3636	1.4989	n
25_PF01048_1	281	0.0676	0.7865	0.0157	0.0284	0.0475	0.0307	0.0597	0.1041	0.0446	0.0777	0.1208	4361986	0.2752	4.7448	1.6320e+01	3.8347	0.011	11359	0.8974	0.5392	1885.0	0.2727	1.5937	n
25_PF01053_1	442	0.1946	0.3959	0.0153	0.0278	0.0455	0.0324	0.0619	0.1030	0.0492	0.0798	0.1214	4033513	0.3410	2.5422	1.5272e+01	2.1963	0.014	11449	0.9977	0.4080	1800.0	0.3182	1.9545	n
25_PF01053_2	438	0.0525	0.7648	0.0160	0.0295	0.0471	0.0321	0.0616	0.0995	0.0443	0.0797	0.1251	4533680	0.3276	2.8527	6.2890e+00	1.8698	0.013	11488	1.2303	0.6735	2059.0	0.0909	0.6110	good
25_PF01061_1	223	0.0852	0.0717	0.0188	0.0340	0.0544	0.0375	0.0652	0.1109	0.0464	0.0772	0.1125	4999490	0.3070	8.8572	6.3460e+00	3.6263	0.012	11457	1.7659	1.1814	1816.0	0.8182	3.2619	bad
25_PF01073_1	387	0.0724	0.4729	0.0175	0.0322	0.0534	0.0389	0.0707	0.1154	0.0504	0.0850	0.1222	6473508	0.3190	6.0656	7.1183e+00	3.1519	0.013	11465	1.5268	0.9231	1825.0	0.4545	1.9647	bad
25_PF01088_1	247	0.1012	0.2632	0.0176	0.0322	0.0513	0.0323	0.0590	0.0957	0.0438	0.0734	0.1077	3926304	0.3159	3.7096	4.0454e+00	1.8515	0.013	11278	1.7433	0.9576	1932.0	0.3636	1.5033	n
25_PF01092_1	127	0.3543	0.2441	0.0247	0.0482	0.0842	0.0548	0.1053	0.1799	0.0452	0.0757	0.1174	1151459	0.2928	11.8701	1.3836e+02	10.9114	0.012	10494	0.5877	0.2929	1646.0	0.5000	1.7889	bad
25_PF01105_1	185	0.1622	0.0973	0.0181	0.0332	0.0530	0.0459	0.0810	0.1308	0.0560	0.0949	0.1425	2966079	0.3096	3.9255	7.8801e+00	2.4839	0.012	11369	1.3962	0.7058	1885.0	0.2273	0.9933	good
25_PF01105_2	188	0.1064	0.1223	0.0132	0.0251	0.0411	0.0303	0.0586	0.0972	0.0494	0.0867	0.1335	3733456	0.2589	3.0027	3.7603e+00	1.7080	0.010	11608	1.7830	0.8936	1892.0	0.1818	1.0100	good
25_PF01105_3	203	0.1330	0.3498	0.0181	0.0331	0.0537	0.0367	0.0690	0.1177	0.0459	0.0815	0.1244	2827614	0.3327	3.2686	7.6233e+00	2.3077	0.013	11358	1.3271	0.6548	1959.0	0.0909	0.8206	good
25_PF01119_1	126	0.0476	0.7778	0.0211	0.0388	0.0638	0.0455	0.0810	0.1353	0.0475	0.0788	0.1197	1663325	0.3535	9.8098	2.1607e+01	7.0904	0.014	10242	1.1866	0.6738	1644.0	0.5000	1.8148	bad
25_PF01150_1	513	0.0916	0.5263	0.0151	0.0280	0.0443	0.0294	0.0549	0.0961	0.0466	0.0788	0.1177	6027970	0.3393	2.2119	4.9897e+00	1.4465	0.014	11320	1.2889	0.6658	2029.0	0.1818	1.0392	good
25_PF01150_2	589	0.0917	0.5806	0.0130	0.0229	0.0357	0.0256	0.0465	0.0743	0.0457	0.0819	0.1297	8192987	0.3305	1.8505	2.4646e+00	0.9526	0.013	12150	1.3652	0.8665	2113.0	0.0455	0.4690	good
25_PF01168_1	346	0.1272	0.4046	0.0171	0.0306	0.0485	0.0377	0.0655	0.1068	0.0504	0.0876	0.1288	4344744	0.3378	3.4988	5.6232e+00	2.0575	0.014	11611	1.2118	0.7888	1810.0	0.2273	1.1314	good
25_PF01176_1	66	0.5303	0.0152	0.0110	0.0267	0.0526	0.0439	0.0965	0.1533	0.0544	0.1133	0.1965	636674	0.2026	10.8684	2.0816e+02	10.5886	0.008	10938	0.4384	0.2285	1598.0	0.6364	2.3295	bad
25_PF01182_1	253	0.0514	0.3162	0.0147	0.0276	0.0451	0.0346	0.0637	0.1001	0.0505	0.0897	0.1330	5148921	0.2338	5.9996	4.0715e+00	3.0386	0.009	10379	3.0012	1.2139	1841.0	0.5909	2.4304	bad
25_PF01189_1	289	0.4602	0.0519	0.0148	0.0281	0.0470	0.0421	0.0756	0.1297	0.0560	0.0985	0.1552	2629317	0.2842	3.6164	5.8095e+01	3.3807	0.011	11605	0.3850	0.2495	1896.0	0.4091	1.4353	n
25_PF01193_1	261	0.2452	0.1341	0.0144	0.0269	0.0452	0.0312	0.0574	0.0929	0.0443	0.0769	0.1218	3778377	0.2771	3.1934	1.0111e+01	2.3790	0.011	11611	0.9570	0.5620	2028.0	0.2273	1.0832	good
25_PF01193_2	308	0.1948	0.1656	0.0146	0.0274	0.0447	0.0318	0.0572	0.0937	0.0507	0.0823	0.1193	5191438	0.3127	2.1127	5.4120e+00	1.4892	0.013	11824	1.0642	0.6248	2035.0	0.2727	1.5535	n
25_PF01201_1	264	0.2727	0.1553	0.0152	0.0280	0.0465	0.0308	0.0573	0.1008	0.0464	0.0787	0.1177	3097464	0.3058	3.1801	2.4688e+01	2.8658	0.012	11625	0.6446	0.3589	1885.0	0.4545	1.9799	bad
25_PF01201_2	194	0.4485	0.0567	0.0218	0.0397	0.0641	0.0429	0.0763	0.1184	0.0441	0.0748	0.1101	1735596	0.3066	4.9454	6.8242e+01	4.6776	0.012	11112	0.5068	0.2692	1746.0	0.3182	1.5470	n
25_PF01207_1	389	0.0720	0.4936	0.0195	0.0357	0.0619	0.0465	0.0938	0.1830	0.0504	0.0952	0.1489	5582734	0.3564	11.3433	3.0167e+01	8.1465	0.014	9743	1.7300	0.6132	1733.0	0.4091	2.5665	n
25_PF01207_2	411	0.1144	0.5377	0.0187	0.0348	0.0572	0.0392	0.0753	0.1142	0.0446	0.0818	0.1260	4556212	0.3479	3.4714	8.4513e+00	2.4536	0.014	10823	1.1755	0.6409	1757.0	0.2273	1.4376	n
25_PF01207_3	344	0.0058	0.8983	0.0166	0.0310	0.0509	0.0407	0.0754	0.1276	0.0463	0.0807	0.1362	6315357	0.2856	49.6411	9.1940e+01	33.4600	0.011	11048	2.8404	0.7348	1545.0	0.4545	1.7833	bad
25_PF01210_1	193	0.1865	0.1451	0.0200	0.0354	0.0560	0.0419	0.0770	0.1181	0.0483	0.0846	0.1217	3098717	0.3207	5.2300	1.4552e+01	3.9430	0.013	11638	0.9932	0.5995	1971.0	0.3636	1.5232	n
25_PF01214_1	239	0.2510	0.2427	0.0144	0.0277	0.0460	0.0355	0.0653	0.1150	0.0503	0.0938	0.1498	2661884	0.2558	2.5753	1.0792e+01	1.9476	0.010	11687	0.8695	0.4885	2033.0	0.1818	1.0770	good
25_PF01214_2	325	0.1692	0.4492	0.0157	0.0286	0.0467	0.0346	0.0639	0.1026	0.0487	0.0876	0.1347	6033656	0.2713	3.9200	6.9596e+00	2.6764	0.011	11665	1.2380	0.7505	1887.0	0.3182	1.5663	n
25_PF01230_1	136	0.1397	0.3971	0.0253	0.0466	0.0741	0.0493	0.0902	0.1479	0.0429	0.0788	0.1225	1069407	0.3764	7.0278	3.2321e+01	5.9509	0.015	10450	1.3329	0.4663	1739.0	0.5455	1.8903	bad
25_PF01246_1	71	0.4225	0.1972	0.0097	0.0269	0.0586	0.0608	0.1074	0.1951	0.0678	0.1244	0.2086	652793	0.2455	9.7841	1.9996e+02	9.4133	0.010	10765	0.5099	0.2212	1820.0	0.4545	1.9799	bad
25_PF01248_1	109	0.2110	0.1468	0.0198	0.0361	0.0601	0.0480	0.0892	0.1487	0.0529	0.0883	0.1361	1650156	0.2923	5.2998	2.4766e+01	4.3034	0.012	11622	0.9529	0.4626	1868.0	0.3636	1.6713	n
25_PF01248_2	95	0.2737	0.2737	0.0185	0.0383	0.0631	0.0487	0.0898	0.1560	0.0484	0.0917	0.1426	1039473	0.2545	9.9206	1.1323e+02	9.0770	0.010	9954	0.6453	0.2960	1611.0	0.4545	2.1909	bad
25_PF01248_3	98	0.4184	0.0204	0.0141	0.0307	0.0553	0.0293	0.0687	0.1286	0.0393	0.0771	0.1280	1626823	0.1827	7.1053	6.6084e+01	6.5792	0.007	11384	0.6240	0.3279	1984.0	0.3182	1.6083	n
25_PF01248_4	97	0.4433	0.0722	0.0211	0.0407	0.0637	0.0545	0.1067	0.1720	0.0537	0.0959	0.1554	692679	0.2734	5.4448	9.6936e+01	5.2370	0.011	10946	0.5100	0.2370	1827.0	0.3636	2.0817	n
25_PF01253_1	111	0.1622	0.2703	0.0268	0.0482	0.0784	0.0555	0.1008	0.1642	0.0450	0.0798	0.1215	1285411	0.3058	8.8639	2.2354e+01	6.5113	0.012	10740	1.3572	0.6297	1603.0	0.6364	1.7944	bad
25_PF01255_1	415	0.0867	0.4867	0.0158	0.0292	0.0478	0.0333	0.0608	0.0967	0.0482	0.0786	0.1156	6787574	0.3223	3.6488	5.4852e+00	2.0411	0.013	11866	1.2290	0.8156	2076.0	0.0909	0.9309	good
25_PF01256_1	367	0.0518	0.7275	0.0205	0.0370	0.0581	0.0440	0.0796	0.1256	0.0485	0.0860	0.1248	5134533	0.3506	6.1190	7.4332e+00	3.3469	0.014	11259	1.4807	0.9073	1824.0	0.4545	1.5492	bad
25_PF01259_1	301	0.0332	0.8970	0.0202	0.0373	0.0599	0.0635	0.1141	0.1835	0.0644	0.1176	0.1813	3387114	0.3795	6.5225	1.5079e+01	5.0161	0.015	11011	1.2175	0.6577	1674.0	0.5909	2.1710	bad
25_PF01263_1	335	0.0269	0.5254	0.0185	0.0334	0.0528	0.0435	0.0785	0.1278	0.0537	0.0929	0.1443	5131617	0.3424	7.4737	7.8619e+00	3.2468	0.014	10491	1.8302	0.9750	1646.0	0.5000	2.2657	bad
25_PF01266_1	420	0.2738	0.1333	0.0117	0.0209	0.0342	0.0292	0.0539	0.0895	0.0555	0.0984	0.1480	6614274	0.3010	1.8167	7.2436e+00	1.4482	0.012	11691	0.8610	0.5008	1883.0	0.4091	1.9044	n
25_PF01266_2	677	0.0295	0.6529	0.0150	0.0262	0.0424	0.0318	0.0597	0.0971	0.0496	0.0862	0.1362	8960338	0.3142	3.0975	3.0765e+00	1.5701	0.013	12067	1.9382	1.0034	2021.0	0.4091	1.7588	n
25_PF01294_1	210	0.1857	0.2286	0.0192	0.0352	0.0567	0.0460	0.0821	0.1266	0.0517	0.0879	0.1323	2908291	0.3267	4.3331	1.1118e+01	3.1715	0.013	10779	1.0304	0.6243	1770.0	0.5000	2.1370	bad
25_PF01300_1	293	0.1775	0.4334	0.0222	0.0395	0.0628	0.0416	0.0748	0.1181	0.0425	0.0746	0.1128	2905774	0.3375	4.9914	1.3655e+01	3.6187	0.014	11797	0.9561	0.6046	1854.0	0.4545	1.9026	bad
25_PF01302_1	87	0.1034	0.3448	0.0253	0.0468	0.0754	0.0454	0.0820	0.1336	0.0411	0.0704	0.1022	1396630	0.2911	11.3799	1.2115e+01	5.9630	0.012	10967	2.0693	0.9692	1791.0	0.4545	1.9374	bad
25_PF01321_1	188	0.0691	0.4840	0.0229	0.0407	0.0639	0.0437	0.0793	0.1283	0.0439	0.0772	0.1151	2051572	0.3563	5.2223	1.0982e+01	3.2187	0.014	10903	1.5195	0.6896	1738.0	0.3182	1.4810	n
25_PF01331_1	227	0.1542	0.1718	0.0149	0.0285	0.0490	0.0386	0.0664	0.1031	0.0529	0.0849	0.1252	4440435	0.2891	8.4116	8.0660e+00	3.5623	0.012	11362	1.5773	1.0212	1941.0	0.3182	1.5100	n
25_PF01336_1	98	0.1531	0.2755	0.0256	0.0467	0.0766	0.0613	0.1165	0.1974	0.0506	0.0932	0.1518	1578438	0.2973	8.3431	1.5289e+01	5.1028	0.012	10502	1.2925	0.7387	1729.0	0.4545	2.0656	bad
25_PF01336_2	92	0.1304	0.0217	0.0237	0.0440	0.0718	0.0649	0.1209	0.1965	0.0571	0.1051	0.1676	1354572	0.2994	7.5331	2.6240e+01	6.0165	0.012	10935	1.0128	0.5358	1742.0	0.4091	1.6145	n
25_PF01336_3	81	0.0864	0.1111	0.0232	0.0447	0.0736	0.0572	0.1088	0.1843	0.0526	0.0880	0.1386	1700914	0.2988	9.3372	1.2704e+01	4.9797	0.012	11671	2.0630	0.8573	1783.0	0.5455	2.5364	bad
25_PF01351_1	258	0.1667	0.3760	0.0204	0.0368	0.0591	0.0351	0.0644	0.1007	0.0399	0.0688	0.1034	3627303	0.3297	3.6375	8.1688e+00	2.4562	0.013	11127	1.0152	0.6673	1923.0	0.4545	1.7550	bad
25_PF01363_1	81	0.1852	0.2346	0.0255	0.0467	0.0743	0.0532	0.0909	0.1473	0.0456	0.0766	0.1193	1081835	0.3253	8.8129	1.5379e+01	6.0121	0.013	11205	2.1090	0.7570	1753.0	0.3182	1.4697	n
25_PF01363_2	165	0.0727	0.7152	0.0248	0.0447	0.0727	0.0454	0.0775	0.1276	0.0414	0.0681	0.1026	2601480	0.3292	17.4788	7.9133e+00	7.0387	0.013	10682	2.2577	1.4862	1842.0	0.8182	2.3409	bad
25_PF01369_1	204	0.1324	0.1225	0.0161	0.0295	0.0479	0.0359	0.0691	0.1116	0.0490	0.0868	0.1366	1908716	0.3625	3.1066	1.2186e+01	2.3907	0.014	11357	1.8003	0.5049	1803.0	0.4091	1.2570	good
25_PF01370_1	317	0.0820	0.4700	0.0194	0.0343	0.0549	0.0430	0.0730	0.1123	0.0504	0.0821	0.1213	4549712	0.3668	4.9078	5.7471e+00	2.6199	0.015	11016	1.6223	0.9241	1732.0	0.7727	2.3137	bad
25_PF01398_1	131	0.2672	0.2595	0.0194	0.0373	0.0617	0.0461	0.0842	0.1370	0.0483	0.0850	0.1276	1254160	0.3170	4.0896	1.7720e+01	3.1937	0.013	10808	0.9941	0.4804	1920.0	0.1364	0.9695	good
25_PF01398_2	118	0.1780	0.4407	0.0218	0.0409	0.0660	0.0478	0.0902	0.1567	0.0483	0.0821	0.1400	1015538	0.2961	5.7594	5.2919e+01	5.3001	0.012	10567	0.7315	0.3299	1762.0	0.4091	1.5556	n
25_PF01399_1	108	0.2778	0.0648	0.0173	0.0336	0.0550	0.0372	0.0774	0.1493	0.0471	0.0836	0.1396	1412916	0.2560	4.3365	2.0892e+01	3.4791	0.010	11542	0.8452	0.4556	2027.0	0.4091	1.9270	n
25_PF01399_2	105	0.2952	0.0095	0.0143	0.0318	0.0538	0.0423	0.0861	0.1550	0.0582	0.0959	0.1568	666468	0.3106	9.8742	1.0545e+02	9.5925	0.012	9658	0.8796	0.3060	1637.0	0.4545	1.6145	bad
25_PF01399_3	173	0.0809	0.4393	0.0207	0.0383	0.0627	0.0420	0.0730	0.1159	0.0453	0.0737	0.1031	1993034	0.3353	5.2290	1.1799e+01	3.4345	0.013	11152	1.7517	0.6657	1656.0	0.4545	1.8276	bad
25_PF01399_4	108	0.2500	0.0556	0.0139	0.0273	0.0468	0.0310	0.0637	0.1303	0.0490	0.0904	0.1558	2119665	0.2246	4.3292	1.1843e+01	3.5287	0.009	11049	1.0427	0.6046	1794.0	0.2727	1.2275	good
25_PF01399_5	204	0.0490	0.3775	0.0155	0.0283	0.0458	0.0337	0.0622	0.1044	0.0498	0.0839	0.1324	2549516	0.2720	4.0523	6.3365e+00	2.5873	0.011	11933	1.4330	0.7997	2016.0	0.2727	1.1314	good
25_PF01399_6	113	0.0531	0.1239	0.0191	0.0369	0.0602	0.0392	0.0745	0.1249	0.0456	0.0757	0.1091	2221843	0.2938	10.6115	1.2534e+01	5.3223	0.012	11495	2.6114	0.9201	1749.0	0.5000	1.6753	bad
