id	al_len	cons_fr	gap_fr	fpr30	fpr50	fpr70	tpr30	tpr50	tpr70	tfpr30	tfpr50	tfpr70	pq	tr_len	ols	ols_n	fm	bme	topo	max_dist	mean_dist	fastme	rfd	cd	category
30_PF00828_2	127	0.2441	0.2677	0.0236	0.0428	0.0698	0.0512	0.0949	0.1615	0.0402	0.0670	0.1082	2594055	0.2944	10.2865	8.9036e+01	9.2478	0.010	22647	0.6286	0.3399	2052.0	0.4074	1.6699	n
30_PF00850_1	304	0.5263	0.0395	0.0167	0.0300	0.0479	0.0469	0.0876	0.1374	0.0523	0.0896	0.1413	3979657	0.2731	4.2226	1.1859e+02	4.0886	0.009	25463	0.3428	0.1887	2401.0	0.3704	1.3830	n
30_PF00850_2	679	0.0869	0.5110	0.0113	0.0202	0.0316	0.0247	0.0451	0.0709	0.0413	0.0705	0.1038	20402221	0.2949	2.4870	3.7784e+00	1.4618	0.010	26326	1.4591	0.8113	2538.0	0.2222	1.2972	good
30_PF00850_3	355	0.1127	0.5831	0.0126	0.0227	0.0363	0.0253	0.0470	0.0821	0.0387	0.0667	0.1076	14364884	0.2673	10.5555	2.4641e+01	9.5577	0.009	26832	0.9619	0.6545	2544.0	0.2593	1.2910	good
30_PF00888_1	844	0.0865	0.3341	0.0096	0.0172	0.0274	0.0205	0.0364	0.0580	0.0405	0.0657	0.1004	27830908	0.2758	1.8219	2.3436e+00	1.0665	0.009	26325	1.5022	0.8817	2426.0	0.2222	1.0944	good
30_PF00892_1	179	0.0000	0.6480	0.0340	0.0624	0.1040	0.0687	0.1268	0.2126	0.0368	0.0607	0.0894	6105994	0.2529	120.8502	2.4319e+01	13.1308	0.008	22124	7.7436	2.2292	2063.0	0.8889	4.2445	bad
30_PF00899_1	141	0.1135	0.3546	0.0249	0.0448	0.0710	0.0558	0.1027	0.1612	0.0405	0.0708	0.1095	4035559	0.3413	16.5138	4.0166e+01	12.5143	0.011	23222	1.1353	0.6412	1765.0	0.4444	2.1036	bad
30_PF00899_2	140	0.2643	0.0429	0.0183	0.0337	0.0556	0.0461	0.0893	0.1514	0.0450	0.0816	0.1300	4182675	0.2683	7.3955	3.5272e+01	6.3806	0.009	24175	0.8897	0.4579	2167.0	0.3704	1.5109	n
30_PF00899_3	149	0.2483	0.0940	0.0217	0.0400	0.0645	0.0413	0.0746	0.1188	0.0358	0.0596	0.0901	4256467	0.3178	7.3350	2.6381e+01	5.7577	0.011	24003	0.9056	0.5273	2270.0	0.4074	1.5432	n
30_PF00899_4	139	0.1799	0.3957	0.0240	0.0426	0.0680	0.0463	0.0856	0.1409	0.0365	0.0645	0.0980	3963259	0.3202	8.1966	2.8466e+01	6.4876	0.011	24216	0.9001	0.5366	2058.0	0.4074	1.4582	n
30_PF00899_5	160	0.1313	0.4125	0.0259	0.0472	0.0754	0.0529	0.0960	0.1534	0.0382	0.0652	0.0984	4000532	0.3155	11.8304	3.7363e+01	8.7586	0.011	22854	1.2935	0.5627	2066.0	0.4815	2.1914	bad
30_PF00900_1	77	0.4545	0.0000	0.0105	0.0314	0.0642	0.0582	0.0990	0.1673	0.0472	0.0857	0.1388	1438963	0.2297	16.9424	3.8639e+02	16.5955	0.008	24028	0.5121	0.2094	2091.0	0.7407	3.2452	bad
30_PF00916_1	324	0.1636	0.1327	0.0160	0.0282	0.0442	0.0320	0.0592	0.0940	0.0375	0.0657	0.1018	10198230	0.3119	4.4686	1.1209e+01	3.1622	0.010	24714	0.9207	0.6314	2285.0	0.5926	3.1862	bad
30_PF00916_2	290	0.2276	0.0517	0.0136	0.0251	0.0410	0.0374	0.0720	0.1211	0.0491	0.0843	0.1344	10235257	0.2657	4.4074	8.8450e+00	2.7122	0.009	25711	1.0973	0.7059	2508.0	0.0741	0.6065	good
30_PF00956_1	327	0.1927	0.2263	0.0139	0.0252	0.0400	0.0340	0.0625	0.1029	0.0463	0.0794	0.1217	7001509	0.3273	2.4681	8.7237e+00	1.9114	0.011	23258	0.9570	0.5319	2114.0	0.3704	1.5764	n
30_PF00962_1	413	0.2034	0.5642	0.0172	0.0311	0.0501	0.0364	0.0660	0.1050	0.0401	0.0672	0.0977	6832934	0.3010	4.0931	5.7244e+01	3.7776	0.010	24700	0.4340	0.2674	2272.0	0.4074	1.9440	n
30_PF00970_1	114	0.1140	0.1491	0.0280	0.0510	0.0822	0.0465	0.0862	0.1376	0.0320	0.0535	0.0794	4051288	0.2892	19.3659	2.8585e+01	12.3007	0.010	23725	1.4161	0.8231	2066.0	0.4444	2.2118	bad
30_PF00970_2	105	0.2381	0.0571	0.0240	0.0435	0.0697	0.0441	0.0801	0.1348	0.0341	0.0597	0.0930	3208928	0.3131	11.7195	3.9924e+01	9.5370	0.010	24517	0.8863	0.5418	2051.0	0.4074	2.3094	n
30_PF00977_1	335	0.3284	0.1463	0.0163	0.0299	0.0475	0.0412	0.0759	0.1217	0.0445	0.0814	0.1275	5602818	0.3458	4.8581	3.8658e+01	4.3562	0.012	24005	0.6796	0.3545	2160.0	0.2963	1.8822	n
30_PF00977_2	301	0.1229	0.4817	0.0172	0.0305	0.0488	0.0362	0.0660	0.1086	0.0384	0.0662	0.1018	7644876	0.3273	6.3122	1.8344e+01	4.6140	0.011	24781	0.9216	0.5866	2195.0	0.4074	2.1830	n
30_PF00995_1	718	0.0097	0.8454	0.0122	0.0221	0.0358	0.0212	0.0378	0.0609	0.0326	0.0563	0.0826	31620487	0.2387	4.6668	3.2955e+00	2.0751	0.008	25406	2.0120	1.1900	2534.0	0.1852	1.3296	good
30_PF00995_2	930	0.0161	0.6548	0.0096	0.0172	0.0271	0.0197	0.0354	0.0582	0.0389	0.0665	0.0994	34216167	0.2731	2.9367	1.5160e+00	0.9182	0.009	26413	2.3731	1.3918	2555.0	0.2222	1.5462	n
30_PF00995_3	686	0.0437	0.7420	0.0106	0.0193	0.0316	0.0244	0.0472	0.0839	0.0431	0.0710	0.1193	18618554	0.3029	4.2867	8.4917e+00	2.9289	0.010	24819	1.4324	0.7105	2406.0	0.2222	1.2901	good
30_PF00995_4	774	0.0711	0.5724	0.0101	0.0189	0.0316	0.0244	0.0427	0.0709	0.0411	0.0728	0.1156	26887745	0.2727	2.2212	4.0639e+00	1.3715	0.009	26307	1.1485	0.7393	2628.0	0.1481	1.1900	good
30_PF00996_1	486	0.2634	0.1605	0.0115	0.0213	0.0351	0.0208	0.0374	0.0591	0.0325	0.0548	0.0799	16161779	0.2477	4.0404	2.0560e+01	3.4833	0.008	25900	0.6754	0.4433	2480.0	0.1852	1.0775	good
30_PF00999_1	447	0.1409	0.5369	0.0122	0.0224	0.0365	0.0283	0.0562	0.1060	0.0443	0.0786	0.1258	11095739	0.2734	3.2145	2.0262e+01	2.7763	0.009	25414	0.6781	0.3983	2441.0	0.1481	1.0205	good
30_PF00999_2	430	0.3186	0.0256	0.0129	0.0235	0.0383	0.0245	0.0428	0.0694	0.0343	0.0584	0.0879	9933389	0.2814	3.0539	1.9504e+01	2.6947	0.009	24968	0.6638	0.3957	2396.0	0.2222	1.6754	n
30_PF01008_1	374	0.0588	0.3048	0.0142	0.0255	0.0408	0.0405	0.0820	0.1562	0.0541	0.0922	0.1735	14457373	0.2649	4.5094	5.0807e+00	2.4747	0.009	26283	1.9412	0.9421	2512.0	0.0741	0.8037	good
30_PF01008_2	482	0.0187	0.7386	0.0177	0.0326	0.0527	0.0661	0.1304	0.2417	0.0656	0.1159	0.1979	19021341	0.2719	10.9563	1.0315e+01	5.0999	0.009	24327	1.9569	1.0306	2341.0	0.2963	1.3696	n
30_PF01008_3	391	0.0332	0.6010	0.0143	0.0260	0.0423	0.0402	0.0780	0.1469	0.0506	0.0937	0.1530	16018619	0.2807	4.6215	5.5858e+00	2.2657	0.009	25586	1.5259	0.9096	2584.0	0.1852	1.2215	good
30_PF01015_1	212	0.3726	0.0189	0.0144	0.0285	0.0481	0.0368	0.0708	0.1451	0.0411	0.0749	0.1404	3568668	0.2479	6.8071	1.2947e+02	6.6233	0.008	24188	0.5363	0.2293	2221.0	0.4444	1.6581	bad
30_PF01019_1	683	0.0059	0.9678	0.0140	0.0253	0.0404	0.0319	0.0564	0.0917	0.0409	0.0700	0.1064	25299090	0.3023	8.7421	7.8857e+00	4.7979	0.010	24504	1.6811	1.0529	2199.0	0.4444	2.6401	bad
30_PF01026_1	505	0.0733	0.5446	0.0170	0.0310	0.0502	0.0387	0.0755	0.1279	0.0431	0.0741	0.1160	15850395	0.3096	6.1341	6.7811e+00	3.1133	0.010	25239	1.5891	0.9511	2421.0	0.3333	1.4519	n
30_PF01026_2	528	0.0379	0.6250	0.0169	0.0306	0.0481	0.0379	0.0672	0.1046	0.0418	0.0697	0.1034	16562706	0.3594	6.4680	3.8509e+00	2.2456	0.012	23712	2.1578	1.2960	2393.0	0.3333	1.8169	n
30_PF01031_1	310	0.3903	0.0548	0.0128	0.0232	0.0383	0.0322	0.0605	0.1176	0.0441	0.0788	0.1348	5161009	0.2861	3.1136	4.0844e+01	2.9104	0.010	25551	0.5391	0.2761	2385.0	0.2593	1.3838	n
30_PF01048_1	284	0.2324	0.1620	0.0169	0.0306	0.0491	0.0373	0.0704	0.1188	0.0401	0.0730	0.1148	8262428	0.2900	4.6982	1.7222e+01	3.7962	0.010	24833	0.8788	0.5223	2358.0	0.2963	1.2758	good
30_PF01053_1	477	0.0839	0.6143	0.0121	0.0219	0.0357	0.0240	0.0447	0.0756	0.0374	0.0655	0.0999	10135686	0.3188	3.8634	1.7624e+01	3.2457	0.011	24349	1.1316	0.4682	2241.0	0.4074	2.1426	n
30_PF01053_2	483	0.0952	0.4762	0.0185	0.0332	0.0514	0.0357	0.0660	0.1057	0.0368	0.0631	0.0961	10957632	0.3300	4.6412	9.3938e+00	3.0462	0.011	24903	1.1420	0.7029	2427.0	0.2963	1.0775	good
30_PF01061_1	221	0.0860	0.0543	0.0165	0.0301	0.0485	0.0311	0.0565	0.0902	0.0346	0.0589	0.0860	11538985	0.2566	8.5029	5.7589e+00	3.4068	0.009	25332	1.8621	1.2151	2548.0	0.7778	2.9665	bad
30_PF01073_1	393	0.0509	0.4478	0.0167	0.0303	0.0488	0.0363	0.0668	0.1087	0.0413	0.0709	0.1044	13068239	0.3256	6.4598	6.9354e+00	3.2922	0.011	25140	1.5508	0.9651	2305.0	0.5185	2.0364	bad
30_PF01088_1	239	0.0753	0.3347	0.0187	0.0334	0.0524	0.0354	0.0606	0.0962	0.0371	0.0609	0.0866	9111841	0.3052	6.2046	5.6493e+00	2.7451	0.010	25255	1.7693	1.0480	2316.0	0.4074	1.8495	n
30_PF01092_1	127	0.3228	0.2441	0.0274	0.0517	0.0878	0.0728	0.1318	0.2178	0.0443	0.0769	0.1179	2364112	0.2742	14.9832	1.7645e+02	13.8490	0.009	22005	0.5877	0.2914	2030.0	0.4815	1.9588	bad
30_PF01105_1	185	0.1838	0.1027	0.0155	0.0285	0.0464	0.0414	0.0772	0.1225	0.0495	0.0818	0.1240	7316380	0.2633	6.3257	1.3442e+01	4.1404	0.009	25337	1.3897	0.6860	2474.0	0.2963	1.7374	n
30_PF01105_2	189	0.0899	0.1217	0.0146	0.0269	0.0437	0.0302	0.0572	0.0958	0.0387	0.0668	0.1028	7995032	0.2508	5.2921	6.2647e+00	2.9590	0.008	24480	1.8165	0.9191	2203.0	0.2963	1.7895	n
30_PF01105_3	201	0.1194	0.3582	0.0183	0.0330	0.0531	0.0367	0.0653	0.1075	0.0377	0.0621	0.0938	6285752	0.2899	4.5600	1.0364e+01	3.1761	0.010	25125	1.3175	0.6633	2472.0	0.1852	0.9210	good
30_PF01119_1	143	0.0420	0.8042	0.0211	0.0383	0.0624	0.0472	0.0882	0.1444	0.0407	0.0704	0.1094	4010771	0.3239	18.0037	3.6202e+01	13.4127	0.011	22910	1.2679	0.7052	1863.0	0.4074	1.9838	n
30_PF01150_1	529	0.1682	0.2779	0.0135	0.0245	0.0388	0.0281	0.0504	0.0842	0.0402	0.0664	0.1003	14567934	0.3298	3.1562	6.7817e+00	2.0535	0.011	25627	1.1780	0.6822	2505.0	0.1111	0.7849	good
30_PF01150_2	602	0.1030	0.4917	0.0132	0.0236	0.0378	0.0253	0.0475	0.0802	0.0360	0.0647	0.1059	16849135	0.3336	3.5852	5.0618e+00	2.0154	0.011	24952	1.5085	0.8416	2337.0	0.1852	0.9838	good
30_PF01168_1	350	0.1229	0.4314	0.0175	0.0314	0.0499	0.0341	0.0613	0.0994	0.0366	0.0636	0.0949	8943871	0.3192	4.6017	8.3514e+00	2.9320	0.011	24777	1.1714	0.7423	2350.0	0.4444	1.9937	bad
30_PF01176_1	67	0.1343	0.4030	0.0155	0.0357	0.0616	0.0610	0.1251	0.2170	0.0518	0.0965	0.1593	1105924	0.2920	25.8171	2.8158e+02	25.3631	0.010	22329	1.5423	0.3028	1986.0	0.4815	2.3513	bad
30_PF01182_1	251	0.0518	0.3506	0.0181	0.0328	0.0524	0.0419	0.0773	0.1225	0.0427	0.0730	0.1091	12245405	0.2068	14.6410	7.7824e+00	5.8070	0.007	22440	3.0455	1.3716	2000.0	0.7037	4.0000	bad
30_PF01189_1	289	0.4291	0.0657	0.0147	0.0270	0.0446	0.0386	0.0674	0.1119	0.0469	0.0775	0.1192	5339986	0.2614	4.7440	7.9163e+01	4.5211	0.009	25522	0.3738	0.2448	2305.0	0.4444	1.7053	bad
30_PF01193_1	274	0.1971	0.1752	0.0131	0.0244	0.0395	0.0278	0.0521	0.0884	0.0381	0.0666	0.1043	8209579	0.2876	4.4694	1.2736e+01	3.5688	0.010	25474	1.0949	0.5924	2490.0	0.3333	1.6110	n
30_PF01193_2	306	0.2222	0.1405	0.0149	0.0268	0.0422	0.0302	0.0545	0.0866	0.0383	0.0647	0.0963	11409851	0.2966	3.1689	9.3201e+00	2.3990	0.010	26227	1.0170	0.5831	2412.0	0.3333	1.7792	n
30_PF01201_1	263	0.2738	0.1331	0.0154	0.0286	0.0468	0.0361	0.0687	0.1190	0.0422	0.0778	0.1182	6264030	0.2732	4.1641	3.5127e+01	3.7317	0.009	25323	0.6420	0.3443	2458.0	0.1852	1.0975	good
30_PF01201_2	196	0.3776	0.0765	0.0212	0.0377	0.0602	0.0435	0.0781	0.1235	0.0379	0.0634	0.0997	3591713	0.3143	7.3329	8.8346e+01	6.8624	0.010	24089	0.6402	0.2881	2095.0	0.3704	1.3637	good
30_PF01207_1	405	0.0346	0.7284	0.0181	0.0331	0.0560	0.0459	0.0891	0.1695	0.0451	0.0843	0.1322	15258463	0.3231	14.2305	3.6430e+01	11.3198	0.011	23757	1.9296	0.6250	1829.0	0.5185	2.3877	bad
30_PF01207_2	429	0.1096	0.4895	0.0220	0.0401	0.0656	0.0465	0.0891	0.1469	0.0399	0.0699	0.1066	12955983	0.3223	9.7140	1.6452e+01	5.6385	0.011	23593	1.5745	0.7684	1995.0	0.4444	2.4696	bad
30_PF01207_3	344	0.0116	0.7355	0.0187	0.0340	0.0556	0.0401	0.0740	0.1203	0.0392	0.0661	0.1006	10931816	0.3254	11.5085	2.0813e+01	6.4516	0.011	22882	3.4547	0.7436	2104.0	0.5185	2.7680	bad
30_PF01210_1	202	0.0941	0.2475	0.0202	0.0359	0.0566	0.0397	0.0706	0.1107	0.0368	0.0618	0.0957	6290527	0.3478	7.8802	1.8715e+01	5.5320	0.012	23548	2.0676	0.6489	2093.0	0.4444	1.9304	bad
30_PF01214_1	267	0.2097	0.3446	0.0146	0.0274	0.0447	0.0282	0.0520	0.0963	0.0360	0.0645	0.0986	6295308	0.2736	4.4538	1.7765e+01	3.6380	0.009	24229	0.8578	0.5007	2218.0	0.2593	1.3016	good
30_PF01214_2	340	0.1706	0.4794	0.0136	0.0248	0.0415	0.0326	0.0594	0.0999	0.0418	0.0749	0.1197	12698940	0.2398	5.6018	1.0322e+01	3.6212	0.008	25215	1.2495	0.7367	2234.0	0.1481	0.9873	good
30_PF01230_1	136	0.1324	0.4118	0.0251	0.0457	0.0736	0.0540	0.0984	0.1563	0.0387	0.0685	0.1024	2875564	0.3443	12.7111	5.5586e+01	10.7154	0.011	23364	1.4365	0.4782	2004.0	0.5926	3.4631	bad
30_PF01246_1	71	0.3099	0.1972	0.0139	0.0324	0.0606	0.0590	0.1168	0.1936	0.0507	0.0972	0.1634	1439176	0.2499	18.4808	3.1845e+02	17.9699	0.008	22876	0.5785	0.2409	1925.0	0.7037	1.9517	bad
30_PF01248_1	108	0.1944	0.1852	0.0203	0.0396	0.0657	0.0494	0.0959	0.1629	0.0418	0.0724	0.1152	3514164	0.2524	9.8488	4.2445e+01	8.2231	0.008	25179	0.9760	0.4817	2490.0	0.3704	1.8125	n
30_PF01248_2	95	0.2421	0.2632	0.0208	0.0422	0.0713	0.0517	0.1019	0.1844	0.0398	0.0745	0.1247	2129049	0.2355	8.4805	9.0569e+01	7.7848	0.008	23611	0.4916	0.3060	2265.0	0.4815	1.7965	bad
30_PF01248_3	98	0.3469	0.0204	0.0163	0.0347	0.0622	0.0390	0.0862	0.1549	0.0357	0.0697	0.1195	2964210	0.2015	11.1306	1.0233e+02	9.7381	0.007	24639	0.6484	0.3298	2472.0	0.3333	1.8194	n
30_PF01248_4	97	0.3814	0.0515	0.0183	0.0363	0.0569	0.0440	0.0873	0.1471	0.0398	0.0741	0.1178	1712346	0.2519	8.6964	1.3992e+02	8.3463	0.008	25048	0.5451	0.2493	2340.0	0.3704	1.8962	n
30_PF01253_1	106	0.1604	0.2453	0.0228	0.0432	0.0697	0.0544	0.1011	0.1605	0.0393	0.0716	0.1087	3323508	0.2635	10.1636	2.3843e+01	7.1396	0.009	24120	1.2262	0.6529	2339.0	0.4074	2.0115	n
30_PF01255_1	418	0.0813	0.4976	0.0156	0.0283	0.0450	0.0331	0.0599	0.0967	0.0385	0.0687	0.1038	14512296	0.3216	4.2031	6.3139e+00	2.4462	0.011	25590	1.2026	0.8159	2488.0	0.2963	1.4739	n
30_PF01256_1	383	0.0366	0.7206	0.0194	0.0355	0.0562	0.0404	0.0774	0.1263	0.0395	0.0705	0.1093	10932081	0.3309	7.7387	9.6330e+00	4.1002	0.011	24378	1.5361	0.8963	2266.0	0.3333	1.4384	n
30_PF01259_1	316	0.0443	0.8766	0.0183	0.0339	0.0555	0.0508	0.0960	0.1621	0.0467	0.0861	0.1438	7114126	0.3423	7.8975	2.0525e+01	6.2621	0.011	24031	1.1467	0.6203	2272.0	0.4444	2.0342	bad
30_PF01263_1	351	0.0313	0.5755	0.0164	0.0305	0.0496	0.0318	0.0582	0.0939	0.0353	0.0609	0.0947	12312619	0.3037	8.4603	9.2030e+00	4.3541	0.010	24858	1.6481	0.9588	2253.0	0.3333	1.6992	n
30_PF01266_1	428	0.1472	0.5280	0.0127	0.0232	0.0380	0.0294	0.0544	0.0898	0.0407	0.0722	0.1136	14085092	0.2724	3.4232	1.3595e+01	2.6283	0.009	24954	0.8321	0.5018	2392.0	0.4074	2.3039	n
30_PF01266_2	631	0.0143	0.7702	0.0167	0.0300	0.0482	0.0336	0.0639	0.1064	0.0372	0.0661	0.1032	17707614	0.3243	7.4013	7.1998e+00	3.5698	0.011	25456	2.1227	1.0139	2404.0	0.5926	2.2718	bad
30_PF01294_1	213	0.1455	0.3192	0.0197	0.0360	0.0578	0.0427	0.0758	0.1266	0.0391	0.0687	0.1030	7156524	0.3033	8.7079	2.0591e+01	5.8742	0.010	23873	1.0771	0.6503	2263.0	0.4815	1.6754	bad
30_PF01300_1	296	0.1723	0.4358	0.0209	0.0374	0.0593	0.0467	0.0809	0.1302	0.0400	0.0685	0.1074	5559938	0.3191	6.3660	2.0667e+01	4.8577	0.011	25195	0.9065	0.5550	2331.0	0.3333	1.8150	n
30_PF01302_1	74	0.1486	0.1486	0.0258	0.0463	0.0748	0.0439	0.0786	0.1257	0.0328	0.0545	0.0777	3081578	0.2633	18.5297	2.1840e+01	9.6629	0.009	23415	1.6139	0.9211	2188.0	0.4815	2.0234	bad
30_PF01321_1	199	0.0452	0.5578	0.0226	0.0409	0.0656	0.0502	0.0894	0.1455	0.0408	0.0672	0.1023	5901949	0.3375	10.6206	1.8558e+01	6.2554	0.011	23546	1.4043	0.7565	2066.0	0.6296	2.5587	bad
30_PF01331_1	226	0.1549	0.1814	0.0138	0.0254	0.0422	0.0303	0.0551	0.0893	0.0386	0.0656	0.0957	10379127	0.2430	8.0529	8.1439e+00	4.0515	0.008	25173	1.5620	0.9944	2385.0	0.3704	1.5162	n
30_PF01336_1	98	0.1735	0.2551	0.0204	0.0372	0.0612	0.0565	0.1116	0.1895	0.0470	0.0865	0.1458	3821869	0.2516	13.2015	2.9026e+01	9.4107	0.008	22925	1.1831	0.6744	2057.0	0.4444	2.2034	bad
30_PF01336_2	93	0.1183	0.0323	0.0249	0.0453	0.0722	0.0623	0.1128	0.1858	0.0455	0.0786	0.1227	3133152	0.2798	15.2327	5.2981e+01	11.9779	0.009	23819	1.1004	0.5362	1993.0	0.5185	2.4877	bad
30_PF01336_3	81	0.0741	0.1111	0.0251	0.0469	0.0758	0.0600	0.1057	0.1737	0.0424	0.0725	0.1097	3617938	0.2715	14.6941	2.0521e+01	8.3931	0.009	25695	2.0646	0.8462	2370.0	0.5185	2.1490	bad
30_PF01351_1	253	0.1739	0.3755	0.0182	0.0328	0.0527	0.0389	0.0701	0.1087	0.0379	0.0658	0.1019	8626963	0.3099	6.4257	1.2873e+01	4.3115	0.010	24215	1.0878	0.7065	2143.0	0.4444	1.5931	bad
30_PF01363_1	81	0.1728	0.2346	0.0235	0.0433	0.0688	0.0512	0.0904	0.1459	0.0388	0.0676	0.1031	2319001	0.3193	10.6019	2.0092e+01	7.1292	0.011	24819	2.1090	0.7264	1957.0	0.6667	2.3781	bad
30_PF01363_2	169	0.0651	0.6864	0.0239	0.0429	0.0691	0.0413	0.0759	0.1233	0.0326	0.0566	0.0835	5272449	0.3248	17.3414	8.4096e+00	5.3425	0.011	22789	2.2195	1.4360	2023.0	0.8148	3.2178	bad
30_PF01369_1	190	0.2737	0.0316	0.0176	0.0323	0.0521	0.0417	0.0779	0.1241	0.0422	0.0734	0.1149	4394893	0.2916	4.1367	2.3185e+01	3.4925	0.010	25314	0.7151	0.4224	2504.0	0.1852	1.0472	good
30_PF01370_1	334	0.0629	0.3593	0.0197	0.0355	0.0559	0.0422	0.0772	0.1206	0.0398	0.0687	0.1030	9497041	0.3637	10.1580	1.1284e+01	4.9432	0.012	23494	1.6809	0.9488	2146.0	0.6667	2.6820	bad
30_PF01398_1	127	0.2441	0.1575	0.0210	0.0390	0.0629	0.0456	0.0874	0.1423	0.0388	0.0677	0.1033	2855826	0.3101	6.9386	2.6635e+01	5.5345	0.010	24050	1.1416	0.5104	2331.0	0.2593	1.4637	n
30_PF01398_2	117	0.3162	0.1709	0.0233	0.0441	0.0732	0.0474	0.0876	0.1472	0.0347	0.0592	0.0979	2021574	0.2843	11.0687	1.2780e+02	10.1919	0.009	22297	0.6758	0.2943	2098.0	0.4815	1.9844	bad
30_PF01399_1	105	0.2476	0.0190	0.0165	0.0307	0.0508	0.0469	0.0924	0.1618	0.0493	0.0898	0.1467	3561366	0.2399	5.7762	2.1190e+01	4.6742	0.008	25443	1.0221	0.5221	2311.0	0.3333	2.3742	n
30_PF01399_2	106	0.2547	0.0094	0.0132	0.0250	0.0420	0.0333	0.0663	0.1206	0.0449	0.0773	0.1285	3356861	0.2408	9.8565	5.3134e+01	9.0993	0.008	24757	0.9389	0.4307	2186.0	0.5556	1.9535	bad
30_PF01399_3	174	0.0862	0.4483	0.0210	0.0383	0.0620	0.0392	0.0727	0.1223	0.0365	0.0597	0.0852	3826056	0.3107	11.1146	2.6291e+01	8.1087	0.010	23194	1.6797	0.6502	2131.0	0.5185	2.1313	bad
30_PF01399_4	108	0.2315	0.0556	0.0159	0.0292	0.0492	0.0379	0.0716	0.1240	0.0424	0.0736	0.1176	4484473	0.2134	8.0516	2.3256e+01	6.5678	0.007	23189	1.0874	0.5884	1970.0	0.5556	2.1124	bad
30_PF01399_5	203	0.0148	0.4828	0.0159	0.0297	0.0488	0.0365	0.0680	0.1106	0.0407	0.0683	0.1035	5454951	0.2492	7.5147	1.0914e+01	4.6443	0.008	24983	1.6224	0.8298	2280.0	0.3333	1.4645	n
30_PF01399_6	113	0.0531	0.1504	0.0219	0.0409	0.0677	0.0478	0.0877	0.1517	0.0385	0.0653	0.1012	4028686	0.2938	21.0722	2.8432e+01	12.1528	0.010	23444	2.3154	0.8609	2182.0	0.5185	1.6863	bad
30_PF01408_1	160	0.0063	0.4562	0.0260	0.0461	0.0731	0.0502	0.0893	0.1414	0.0367	0.0620	0.0922	6767545	0.2890	20.0306	8.1993e+00	5.4209	0.010	25277	2.6561	1.5630	2301.0	0.8889	3.2519	bad
30_PF01409_1	322	0.3478	0.1832	0.0173	0.0317	0.0522	0.0434	0.0794	0.1272	0.0446	0.0762	0.1166	7683798	0.3005	4.0535	4.2730e+01	3.6857	0.010	25387	0.5510	0.3080	2358.0	0.4074	1.4832	n
30_PF01409_2	154	0.2078	0.4286	0.0291	0.0531	0.0840	0.0600	0.1101	0.1781	0.0392	0.0668	0.0984	4008241	0.3061	11.5451	3.1636e+01	8.3978	0.010	24022	1.1157	0.6041	2038.0	0.4444	2.1506	bad
30_PF01409_3	237	0.1266	0.5232	0.0271	0.0495	0.0811	0.0579	0.1049	0.1701	0.0379	0.0659	0.0989	6481593	0.2998	14.0636	2.8392e+01	9.0202	0.010	24350	1.2965	0.7038	2048.0	0.3704	2.0348	n
30_PF01411_1	595	0.2252	0.3815	0.0119	0.0218	0.0344	0.0294	0.0596	0.1096	0.0475	0.0835	0.1446	14766671	0.3079	1.8935	9.9334e+00	1.6152	0.010	26422	0.6296	0.4366	2413.0	0.3333	1.1744	good
30_PF01412_1	141	0.2199	0.2199	0.0137	0.0267	0.0445	0.0523	0.0950	0.1544	0.0590	0.1052	0.1676	3602482	0.2534	4.3968	1.6977e+01	3.7243	0.008	24209	1.0298	0.5089	2372.0	0.3704	2.1102	n
30_PF01416_1	167	0.1317	0.4012	0.0235	0.0429	0.0693	0.0563	0.1006	0.1686	0.0423	0.0750	0.1179	4941216	0.3127	8.3275	2.6161e+01	6.4736	0.010	22277	1.0673	0.5642	2010.0	0.4074	1.6103	n
30_PF01416_2	206	0.1019	0.5534	0.0263	0.0482	0.0780	0.0563	0.1074	0.1711	0.0389	0.0688	0.1046	3052714	0.3120	10.5625	4.3867e+01	8.4443	0.010	22472	1.0482	0.4907	2092.0	0.4444	1.8201	bad
30_PF01416_3	187	0.1230	0.4225	0.0231	0.0415	0.0654	0.0468	0.0866	0.1397	0.0378	0.0643	0.1025	5240666	0.3636	7.7508	1.6742e+01	5.2997	0.012	22791	1.1022	0.6804	1907.0	0.5185	2.0319	bad
30_PF01423_1	90	0.0222	0.6667	0.0244	0.0463	0.0758	0.0610	0.1217	0.2186	0.0443	0.0771	0.1345	2539870	0.3171	23.0299	6.2054e+01	18.8600	0.011	22646	1.6483	0.6092	1780.0	0.7778	2.4733	bad
30_PF01423_2	109	0.0826	0.5780	0.0269	0.0499	0.0818	0.0551	0.0989	0.1635	0.0359	0.0623	0.0971	2376610	0.3149	17.1144	5.5803e+01	14.0576	0.010	22059	1.2606	0.5538	1742.0	0.5926	2.2448	bad
30_PF01423_3	81	0.1481	0.5926	0.0193	0.0458	0.0805	0.0575	0.1068	0.1821	0.0353	0.0674	0.1045	1803530	0.2593	25.4808	2.8445e+02	24.5785	0.009	22900	0.6557	0.2993	2118.0	0.4444	1.7895	bad
