id	al_len	cons_fr	gap_fr	fpr30	fpr50	fpr70	tpr30	tpr50	tpr70	tfpr30	tfpr50	tfpr70	pq	tr_len	ols	ols_n	fm	bme	topo	max_dist	mean_dist	fastme	rfd	cd	category
20_PF00790_1	172	0.0407	0.7674	0.0219	0.0432	0.0754	0.0454	0.0910	0.1710	0.0546	0.0937	0.1466	960619	0.3210	5.6044	1.0190e+01	3.1738	0.016	4266	1.7054	0.7416	1505.0	0.4118	1.7770	n
20_PF00793_1	328	0.3506	0.0732	0.0152	0.0270	0.0439	0.0341	0.0572	0.0933	0.0625	0.1112	0.1621	1438103	0.3432	1.3145	7.1458e+00	1.0651	0.017	4470	0.6821	0.4289	1593.0	0.5294	1.7290	bad
20_PF00795_1	277	0.0686	0.3755	0.0203	0.0362	0.0572	0.0379	0.0672	0.1083	0.0557	0.0915	0.1431	1047776	0.3913	3.8408	8.1236e+00	2.6565	0.020	3854	2.4966	0.6876	1299.0	0.5294	1.8453	bad
20_PF00795_2	205	0.1024	0.7463	0.0233	0.0413	0.0669	0.0580	0.1135	0.2186	0.0772	0.1365	0.2427	979937	0.3255	3.9840	1.5216e+01	3.2924	0.016	4139	0.9571	0.5117	1487.0	0.4118	1.7532	n
20_PF00804_1	120	0.1500	0.1917	0.0202	0.0365	0.0585	0.0501	0.0876	0.1389	0.0704	0.1218	0.1876	798099	0.2741	3.1411	6.2223e+00	2.1021	0.014	4291	1.3878	0.7105	1544.0	0.2353	1.0362	good
20_PF00806_1	35	0.2286	0.2286	0.0216	0.0445	0.0761	0.0454	0.0918	0.1606	0.0550	0.1042	0.1505	190629	0.3159	5.7651	1.8825e+01	4.5643	0.016	3976	1.4913	0.5534	1325.0	0.5294	2.0622	bad
20_PF00806_2	35	0.2000	0.3429	0.0383	0.0683	0.1153	0.0746	0.1412	0.2235	0.0562	0.1005	0.1546	248232	0.3022	11.1056	2.2658e+01	7.5588	0.015	4161	1.6976	0.7001	1487.0	0.1765	0.7071	good
20_PF00806_3	35	0.3143	0.3429	0.0374	0.0678	0.1111	0.1028	0.1932	0.3057	0.0728	0.1372	0.2174	142163	0.3064	9.6032	6.8987e+01	8.6681	0.015	3721	0.9310	0.3731	1282.0	0.5294	1.8224	bad
20_PF00806_4	35	0.2857	0.2000	0.0363	0.0649	0.1042	0.0750	0.1347	0.2297	0.0591	0.1029	0.1694	192780	0.3430	7.5373	2.6412e+01	6.0203	0.017	4061	1.1326	0.5342	1139.0	0.5294	1.6654	bad
20_PF00806_5	36	0.0556	0.1667	0.0296	0.0547	0.0903	0.0815	0.1600	0.2710	0.0772	0.1367	0.2286	203913	0.3433	13.5118	1.7131e+01	7.5157	0.017	3591	1.9668	0.8881	1145.0	0.8235	2.3294	bad
20_PF00810_1	165	0.1152	0.4424	0.0217	0.0373	0.0582	0.0385	0.0715	0.1139	0.0543	0.0951	0.1508	641734	0.3802	2.0642	6.2958e+00	1.5322	0.019	4287	1.3256	0.5726	1449.0	0.5294	2.0300	bad
20_PF00814_1	338	0.2781	0.4527	0.0191	0.0326	0.0534	0.0509	0.0935	0.1449	0.0801	0.1386	0.2252	1024956	0.3591	1.4896	1.4538e+01	1.3539	0.018	4382	0.5411	0.3201	1575.0	0.2941	1.3746	n
20_PF00827_1	194	0.5000	0.0258	0.0184	0.0343	0.0549	0.0530	0.1017	0.1697	0.0757	0.1383	0.2328	425821	0.3467	2.5601	8.6236e+01	2.4982	0.017	4423	0.3507	0.1723	1395.0	0.5882	1.4708	bad
20_PF00828_1	134	0.4328	0.0373	0.0225	0.0413	0.0674	0.0547	0.0972	0.1511	0.0685	0.1156	0.1743	505532	0.2788	3.0189	2.9685e+01	2.7566	0.014	4486	0.5630	0.3189	1509.0	0.4706	1.4364	bad
20_PF00828_2	127	0.2598	0.2598	0.0224	0.0398	0.0641	0.0492	0.0922	0.1595	0.0666	0.1146	0.1744	508768	0.3374	5.6131	4.3919e+01	5.3016	0.017	4113	0.6430	0.3575	1336.0	0.4118	1.7091	n
20_PF00850_1	304	0.5428	0.0033	0.0155	0.0285	0.0460	0.0391	0.0684	0.1083	0.0702	0.1258	0.1939	824133	0.2998	1.5975	3.6677e+01	1.5323	0.015	4611	0.3362	0.2087	1596.0	0.2941	1.0954	good
20_PF00850_2	579	0.1105	0.4162	0.0121	0.0211	0.0325	0.0211	0.0371	0.0590	0.0548	0.0889	0.1332	3620579	0.3310	0.9855	1.5352e+00	0.6104	0.017	4644	1.3842	0.8012	1586.0	0.2353	1.0638	good
20_PF00850_3	347	0.1066	0.6427	0.0127	0.0236	0.0388	0.0281	0.0515	0.0917	0.0646	0.1116	0.1745	2571743	0.2939	7.2220	1.7484e+01	6.4737	0.015	4627	0.9156	0.6427	1587.0	0.1765	1.1121	good
20_PF00888_1	812	0.0948	0.3498	0.0090	0.0162	0.0253	0.0186	0.0347	0.0560	0.0617	0.1052	0.1646	6003579	0.2694	0.7106	8.0610e-01	0.3265	0.013	4805	1.5404	0.9389	1696.0	0.0588	0.5181	good
20_PF00892_1	140	0.0000	0.5286	0.0324	0.0579	0.0935	0.0733	0.1292	0.2249	0.0691	0.1076	0.1750	976226	0.3171	20.6509	6.4900e+00	4.9918	0.016	3896	3.6878	1.7838	1337.0	0.7647	3.0805	bad
20_PF00899_1	135	0.1481	0.5333	0.0250	0.0437	0.0712	0.0506	0.0917	0.1521	0.0625	0.1108	0.1653	712408	0.3542	11.1183	2.7898e+01	7.9154	0.018	4170	1.0336	0.6313	1458.0	0.4118	1.8862	n
20_PF00899_2	138	0.3261	0.0652	0.0181	0.0327	0.0530	0.0529	0.0984	0.1570	0.0769	0.1441	0.2234	823130	0.2907	2.9043	1.6340e+01	2.4697	0.015	4223	0.7591	0.4216	1425.0	0.2941	1.0438	good
20_PF00899_3	160	0.2313	0.1688	0.0207	0.0380	0.0611	0.0442	0.0808	0.1326	0.0607	0.1068	0.1682	847965	0.3575	2.3672	6.7728e+00	1.7817	0.018	4384	0.9056	0.5912	1514.0	0.2941	1.4272	n
20_PF00899_4	137	0.2263	0.3942	0.0251	0.0456	0.0714	0.0520	0.0943	0.1532	0.0604	0.1073	0.1719	753566	0.3470	3.1123	9.5324e+00	2.3602	0.017	4494	0.9500	0.5714	1548.0	0.1765	0.8046	good
20_PF00899_5	154	0.2727	0.1234	0.0206	0.0385	0.0621	0.0429	0.0774	0.1298	0.0599	0.1014	0.1504	626829	0.3373	3.6305	1.5883e+01	2.6625	0.017	3979	0.9050	0.4781	1423.0	0.3529	1.3611	good
20_PF00900_1	77	0.5325	0.0000	0.0170	0.0402	0.0792	0.0649	0.1311	0.2168	0.0748	0.1367	0.2234	188927	0.2853	7.8293	2.4517e+02	7.6174	0.014	3669	0.4286	0.1787	1214.0	0.5882	1.8353	bad
20_PF00916_1	316	0.1994	0.0918	0.0141	0.0253	0.0412	0.0285	0.0510	0.0866	0.0581	0.1004	0.1553	1632365	0.3373	1.5036	4.2816e+00	1.1714	0.017	4244	0.9217	0.5926	1543.0	0.5882	2.2838	bad
20_PF00916_2	289	0.2284	0.0415	0.0150	0.0271	0.0446	0.0412	0.0729	0.1181	0.0786	0.1369	0.2011	2023270	0.3040	1.8297	3.4401e+00	1.1381	0.015	4701	1.1639	0.7293	1556.0	0.1765	0.8584	good
20_PF00956_1	311	0.2186	0.1994	0.0141	0.0255	0.0404	0.0374	0.0672	0.1071	0.0749	0.1286	0.2011	1412491	0.3505	1.6527	5.3907e+00	1.3052	0.018	4162	0.9868	0.5537	1379.0	0.4118	1.9139	n
20_PF00962_1	407	0.2875	0.4349	0.0171	0.0304	0.0497	0.0331	0.0633	0.1091	0.0606	0.1074	0.1630	1048267	0.3229	2.0141	4.1651e+01	1.9033	0.016	4424	0.4098	0.2199	1482.0	0.3529	1.2566	good
20_PF00970_1	109	0.1193	0.1009	0.0313	0.0581	0.0966	0.0684	0.1186	0.1758	0.0604	0.0986	0.1454	663484	0.3304	8.8345	1.4300e+01	5.4269	0.017	3890	1.5027	0.7860	1279.0	0.4706	2.0196	bad
20_PF00970_2	105	0.3143	0.0571	0.0244	0.0453	0.0723	0.0524	0.0890	0.1535	0.0592	0.1035	0.1694	546335	0.3224	3.4312	1.3192e+01	2.8141	0.016	4424	0.8670	0.5100	1519.0	0.2353	1.0736	good
20_PF00977_1	336	0.3512	0.1369	0.0175	0.0307	0.0492	0.0439	0.0805	0.1250	0.0745	0.1305	0.2110	1020645	0.3818	1.3836	1.1186e+01	1.2453	0.019	4115	0.6066	0.3517	1274.0	0.4706	1.8006	bad
20_PF00977_2	269	0.1747	0.4089	0.0183	0.0337	0.0528	0.0333	0.0612	0.0973	0.0530	0.0935	0.1347	1306088	0.3434	1.9512	6.6963e+00	1.5065	0.017	4452	0.8288	0.5398	1491.0	0.1765	1.3219	good
20_PF00995_1	773	0.0453	0.3739	0.0122	0.0220	0.0341	0.0248	0.0459	0.0744	0.0652	0.1113	0.1608	5310487	0.3079	1.3852	8.7529e-01	0.5302	0.015	4632	1.8766	1.2580	1629.0	0.1176	0.8429	good
20_PF00995_2	848	0.0271	0.4068	0.0107	0.0188	0.0291	0.0245	0.0433	0.0701	0.0650	0.1154	0.1863	4893903	0.3450	1.1653	7.6687e-01	0.3808	0.017	4649	2.4543	1.2327	1626.0	0.1176	0.8429	good
20_PF00995_3	691	0.0839	0.5658	0.0103	0.0202	0.0337	0.0244	0.0509	0.0970	0.0705	0.1246	0.1965	3411188	0.3204	1.3477	2.3794e+00	0.8752	0.016	4524	1.4217	0.7526	1605.0	0.1176	0.7255	good
20_PF00995_4	737	0.1275	0.2646	0.0094	0.0171	0.0286	0.0225	0.0420	0.0730	0.0670	0.1178	0.2035	4360531	0.3080	0.6753	1.3989e+00	0.4392	0.015	4577	1.1895	0.6948	1604.0	0.0588	0.6649	good
20_PF00996_1	479	0.2756	0.1399	0.0101	0.0184	0.0299	0.0189	0.0346	0.0539	0.0524	0.0926	0.1407	2882248	0.2786	0.7838	4.1100e+00	0.6852	0.014	4701	0.6665	0.4367	1594.0	0.2353	1.1698	good
20_PF00999_1	439	0.2733	0.2574	0.0125	0.0227	0.0379	0.0291	0.0570	0.1037	0.0677	0.1240	0.1925	2074832	0.3209	1.0415	5.7770e+00	0.8837	0.016	4689	0.6598	0.4246	1578.0	0.1765	0.8826	good
20_PF00999_2	433	0.2448	0.0485	0.0115	0.0201	0.0321	0.0229	0.0380	0.0610	0.0569	0.0907	0.1456	2490259	0.3077	0.7816	2.5961e+00	0.6196	0.015	4678	0.9505	0.5487	1573.0	0.1765	0.8176	good
20_PF01008_1	372	0.0645	0.3172	0.0135	0.0260	0.0424	0.0439	0.0859	0.1444	0.0893	0.1450	0.2555	2433230	0.3157	1.6782	1.8206e+00	0.7849	0.016	4453	1.8037	0.9601	1618.0	0.1765	0.9625	good
20_PF01008_2	478	0.0146	0.7782	0.0174	0.0334	0.0619	0.0661	0.1348	0.2480	0.0955	0.1696	0.2723	3601117	0.2960	5.0806	4.4718e+00	2.3575	0.015	4394	1.9621	1.0659	1588.0	0.2353	1.0463	good
20_PF01008_3	394	0.0025	0.9873	0.0152	0.0279	0.0448	0.0497	0.0945	0.1562	0.0801	0.1331	0.2129	2848869	0.3425	7.4543	8.4255e+00	3.5392	0.017	4469	1.6005	0.9406	1474.0	0.2353	1.1216	good
20_PF01015_1	212	0.3632	0.0189	0.0175	0.0316	0.0519	0.0435	0.0786	0.1409	0.0703	0.1156	0.2054	651907	0.3183	1.8384	2.7964e+01	1.7419	0.016	4430	0.5363	0.2564	1517.0	0.2353	1.1309	good
20_PF01019_1	650	0.0400	0.7477	0.0121	0.0221	0.0341	0.0257	0.0453	0.0777	0.0617	0.1102	0.1699	3403295	0.3536	1.0805	1.2386e+00	0.5223	0.018	4356	1.4901	0.9340	1505.0	0.5294	2.6268	bad
20_PF01026_1	482	0.0685	0.5830	0.0169	0.0305	0.0488	0.0427	0.0783	0.1260	0.0753	0.1304	0.1992	3151510	0.3694	3.3955	3.3880e+00	1.6009	0.018	4252	1.5975	1.0011	1237.0	0.5294	2.0313	bad
20_PF01026_2	487	0.0534	0.5729	0.0184	0.0326	0.0511	0.0412	0.0699	0.1093	0.0692	0.1112	0.1632	3511407	0.3694	3.4255	1.4727e+00	0.9413	0.018	4662	2.3315	1.5251	1600.0	0.2941	1.3841	n
20_PF01031_1	308	0.3182	0.3084	0.0141	0.0257	0.0413	0.0305	0.0549	0.1046	0.0604	0.1035	0.1721	845413	0.3345	1.4652	2.0975e+01	1.3647	0.017	4428	0.5407	0.2643	1578.0	0.1765	0.9706	good
20_PF01048_1	282	0.2589	0.1489	0.0181	0.0333	0.0532	0.0363	0.0717	0.1143	0.0586	0.1045	0.1699	1410022	0.3389	1.6325	5.9433e+00	1.2350	0.017	4556	0.8406	0.5241	1594.0	0.1765	0.7539	good
20_PF01053_1	446	0.1861	0.3767	0.0114	0.0215	0.0343	0.0216	0.0407	0.0693	0.0560	0.0945	0.1412	2019058	0.3273	0.9831	4.2439e+00	0.8091	0.016	4402	1.0793	0.4813	1542.0	0.4118	2.1570	n
20_PF01053_2	461	0.1171	0.4165	0.0174	0.0306	0.0481	0.0420	0.0739	0.1197	0.0685	0.1196	0.1894	2193053	0.3535	1.5623	2.9141e+00	0.9660	0.018	4554	1.1712	0.7322	1570.0	0.1765	1.1121	good
20_PF01061_1	220	0.0955	0.0455	0.0146	0.0281	0.0457	0.0277	0.0509	0.0838	0.0565	0.0906	0.1318	2310011	0.2735	3.1258	2.0912e+00	1.2404	0.014	4633	1.8646	1.2226	1650.0	0.6471	2.5505	bad
20_PF01073_1	352	0.0597	0.4318	0.0177	0.0318	0.0498	0.0446	0.0770	0.1197	0.0708	0.1254	0.1910	2370401	0.3517	2.5256	2.5769e+00	1.2827	0.018	4551	1.5032	0.9900	1601.0	0.3529	1.6464	n
20_PF01088_1	252	0.0714	0.3770	0.0179	0.0320	0.0507	0.0362	0.0614	0.0990	0.0598	0.0975	0.1425	1559597	0.3529	2.7350	2.2460e+00	1.2404	0.018	4591	1.6573	1.1035	1597.0	0.2353	1.1050	good
20_PF01092_1	127	0.4252	0.0000	0.0240	0.0480	0.0836	0.0696	0.1419	0.2704	0.0691	0.1339	0.2258	446809	0.3014	6.0252	6.9282e+01	5.5801	0.015	3912	0.5155	0.2949	1412.0	0.2941	1.4364	n
20_PF01105_1	205	0.2146	0.1659	0.0149	0.0266	0.0415	0.0342	0.0599	0.0978	0.0721	0.1168	0.1657	1337847	0.2784	1.7246	4.1531e+00	1.1971	0.014	4695	1.1365	0.6444	1580.0	0.1765	1.1309	good
20_PF01105_2	191	0.0733	0.5079	0.0176	0.0321	0.0527	0.0307	0.0586	0.0989	0.0508	0.0896	0.1383	1155832	0.3004	3.2652	4.8020e+00	2.0175	0.015	4065	1.8349	0.8246	1461.0	0.2353	1.0736	good
20_PF01105_3	201	0.1144	0.1841	0.0181	0.0327	0.0516	0.0426	0.0717	0.1138	0.0671	0.1080	0.1712	1304356	0.3135	1.9262	3.3156e+00	1.1887	0.016	4634	1.3487	0.7622	1563.0	0.1765	0.8335	good
20_PF01119_1	142	0.1479	0.1549	0.0187	0.0350	0.0552	0.0400	0.0740	0.1193	0.0618	0.1059	0.1663	853276	0.3402	2.2190	3.7582e+00	1.3388	0.017	4552	1.1932	0.7684	1525.0	0.4706	1.6480	bad
20_PF01150_1	510	0.1922	0.2196	0.0143	0.0252	0.0400	0.0298	0.0542	0.0936	0.0624	0.1093	0.1708	2691958	0.3787	1.4777	2.9207e+00	0.9636	0.019	4560	1.1512	0.7113	1583.0	0.1765	0.8584	good
20_PF01150_2	580	0.1172	0.4103	0.0136	0.0244	0.0378	0.0275	0.0526	0.0881	0.0658	0.1103	0.1646	3569246	0.3446	1.1704	1.2537e+00	0.5821	0.017	4648	1.5249	0.9662	1668.0	0.2353	1.0026	good
20_PF01168_1	307	0.1857	0.3388	0.0151	0.0278	0.0437	0.0322	0.0585	0.0964	0.0611	0.1085	0.1658	1671463	0.3329	1.3736	2.5261e+00	0.8419	0.017	4567	1.1210	0.7374	1600.0	0.2941	1.3038	good
20_PF01176_1	67	0.1343	0.4030	0.0135	0.0335	0.0600	0.0574	0.1235	0.1983	0.0796	0.1503	0.2548	137444	0.3891	6.6242	6.6212e+01	6.4352	0.019	3867	1.4995	0.3163	1244.0	0.4118	1.5627	n
20_PF01182_1	222	0.0676	0.1847	0.0169	0.0309	0.0506	0.0417	0.0706	0.1082	0.0688	0.1113	0.1602	1752119	0.2500	5.1307	3.5553e+00	2.2514	0.013	3440	2.7093	1.2013	1169.0	0.6471	3.1456	bad
20_PF01189_1	289	0.4464	0.0208	0.0171	0.0310	0.0499	0.0399	0.0716	0.1222	0.0659	0.1183	0.1814	921934	0.3262	1.5727	2.3229e+01	1.4863	0.016	4498	0.3772	0.2602	1513.0	0.2941	1.4049	n
20_PF01193_1	288	0.1389	0.1910	0.0143	0.0261	0.0414	0.0290	0.0512	0.0849	0.0606	0.1063	0.1563	1206119	0.3813	0.9626	2.1380e+00	0.6541	0.019	4355	1.1977	0.6710	1497.0	0.2353	1.0362	good
20_PF01193_2	308	0.2695	0.1136	0.0157	0.0280	0.0441	0.0304	0.0541	0.0825	0.0582	0.1002	0.1447	2085545	0.3224	1.6449	5.7641e+00	1.2536	0.016	4519	0.7907	0.5342	1583.0	0.3529	1.4654	n
20_PF01201_1	262	0.3282	0.2634	0.0161	0.0291	0.0496	0.0428	0.0850	0.1494	0.0845	0.1466	0.2155	1031098	0.3157	2.5123	2.8008e+01	2.3594	0.016	4305	0.4973	0.2995	1483.0	0.2353	1.1494	good
20_PF01201_2	194	0.3711	0.0670	0.0222	0.0391	0.0634	0.0545	0.0938	0.1432	0.0693	0.1161	0.1738	709643	0.3644	2.9788	2.4897e+01	2.6466	0.018	4373	0.6443	0.3459	1450.0	0.3529	1.1608	good
20_PF01207_1	416	0.0601	0.8269	0.0171	0.0313	0.0529	0.0625	0.1108	0.1890	0.0985	0.1763	0.2701	2709341	0.3609	3.8832	9.5730e+00	2.9443	0.018	4455	1.1659	0.6369	1280.0	0.5294	2.2148	bad
20_PF01207_2	391	0.1279	0.4680	0.0218	0.0393	0.0621	0.0475	0.0888	0.1465	0.0652	0.1229	0.1824	2762307	0.3310	4.1619	5.8027e+00	2.3025	0.017	4433	1.5372	0.8469	1451.0	0.3529	2.4366	n
20_PF01207_3	374	0.0909	0.5749	0.0195	0.0347	0.0542	0.0440	0.0837	0.1283	0.0662	0.1128	0.1815	1687323	0.3536	1.6774	4.4005e+00	1.1934	0.018	4401	1.0658	0.6174	1524.0	0.1765	0.9487	good
20_PF01210_1	200	0.1150	0.2250	0.0213	0.0387	0.0608	0.0410	0.0740	0.1135	0.0585	0.0960	0.1435	964623	0.3984	2.3351	5.7856e+00	1.6749	0.020	4060	1.9348	0.6353	1398.0	0.5294	1.6543	bad
20_PF01214_1	267	0.2285	0.3333	0.0103	0.0202	0.0340	0.0222	0.0447	0.0791	0.0582	0.1098	0.1690	1191303	0.2689	1.1149	4.3305e+00	0.8976	0.013	4252	0.8378	0.5074	1423.0	0.4118	2.1423	n
20_PF01214_2	291	0.1890	0.4055	0.0132	0.0246	0.0405	0.0291	0.0536	0.0947	0.0655	0.1174	0.1806	1855452	0.2955	1.3706	3.0697e+00	0.8880	0.015	4630	1.2969	0.6682	1632.0	0.1176	0.7643	good
20_PF01230_1	102	0.1667	0.3725	0.0253	0.0465	0.0749	0.0591	0.1058	0.1769	0.0660	0.1082	0.1718	541278	0.3550	4.0398	1.7725e+01	3.2961	0.018	4165	0.8299	0.4774	1269.0	0.5882	2.5505	bad
20_PF01246_1	71	0.4085	0.0000	0.0165	0.0364	0.0656	0.0593	0.1181	0.1862	0.0779	0.1403	0.2451	237564	0.2865	4.9820	7.8141e+01	4.8416	0.014	4065	0.5785	0.2525	1256.0	0.4706	1.3059	n
20_PF01248_1	106	0.2170	0.1698	0.0204	0.0417	0.0705	0.0555	0.1051	0.1784	0.0689	0.1201	0.1981	678875	0.2896	4.0708	1.3827e+01	3.2574	0.014	4287	0.9555	0.5426	1464.0	0.4118	1.3038	good
20_PF01248_2	95	0.3263	0.0000	0.0244	0.0475	0.0778	0.0585	0.1164	0.1878	0.0586	0.1193	0.2050	344223	0.3167	2.8784	2.9550e+01	2.6149	0.016	4203	0.4892	0.3121	1389.0	0.3529	2.2053	n
20_PF01248_3	98	0.2755	0.1633	0.0180	0.0356	0.0569	0.0523	0.1133	0.2103	0.0859	0.1488	0.2467	465152	0.2669	3.2231	3.1793e+01	2.8540	0.013	4352	0.7413	0.3184	1500.0	0.2941	1.1494	good
20_PF01248_4	98	0.4286	0.0612	0.0198	0.0417	0.0624	0.0556	0.1072	0.1654	0.0773	0.1282	0.2049	295533	0.2995	3.8873	6.6763e+01	3.7729	0.015	4425	0.5038	0.2413	1394.0	0.4706	1.8468	bad
20_PF01253_1	107	0.1495	0.2523	0.0211	0.0378	0.0621	0.0590	0.1033	0.1659	0.0763	0.1343	0.2053	709268	0.2890	3.1932	6.7070e+00	2.1443	0.014	4450	1.2312	0.6900	1445.0	0.5294	1.7336	bad
20_PF01255_1	359	0.0641	0.6852	0.0157	0.0295	0.0464	0.0348	0.0624	0.1027	0.0644	0.1115	0.1735	2545703	0.3639	1.4679	2.1604e+00	0.8372	0.018	4569	1.1929	0.8243	1628.0	0.2353	1.1517	good
20_PF01256_1	381	0.0814	0.5092	0.0142	0.0273	0.0448	0.0408	0.0756	0.1197	0.0803	0.1353	0.2178	2088896	0.3573	1.7043	2.8552e+00	1.0293	0.018	4457	1.4173	0.7726	1561.0	0.1765	0.9515	good
20_PF01259_1	300	0.2200	0.1567	0.0191	0.0344	0.0546	0.0480	0.0891	0.1381	0.0680	0.1293	0.2002	1360463	0.3876	1.5531	3.6523e+00	1.0831	0.019	4336	1.0800	0.6521	1491.0	0.2941	0.9375	good
20_PF01263_1	344	0.0465	0.5640	0.0197	0.0362	0.0580	0.0343	0.0623	0.0986	0.0531	0.0870	0.1294	2170512	0.3417	3.8869	3.7781e+00	1.7917	0.017	4560	1.6481	1.0143	1566.0	0.2353	0.9814	good
20_PF01266_1	428	0.1589	0.5280	0.0115	0.0214	0.0352	0.0250	0.0466	0.0779	0.0647	0.1158	0.1720	1983258	0.3167	0.7173	3.1003e+00	0.5669	0.016	4628	0.8269	0.4810	1636.0	0.1765	1.1239	good
20_PF01266_2	551	0.0309	0.6697	0.0184	0.0339	0.0548	0.0396	0.0679	0.1139	0.0622	0.1047	0.1587	2897198	0.3751	3.8964	3.5551e+00	1.6904	0.019	4297	1.7205	1.0469	1452.0	0.3529	1.6717	n
20_PF01294_1	213	0.1690	0.3380	0.0173	0.0322	0.0524	0.0347	0.0655	0.1043	0.0587	0.1008	0.1528	1529982	0.3021	2.5755	6.5722e+00	1.7376	0.015	4483	1.0227	0.6260	1498.0	0.1176	0.8429	good
20_PF01300_1	213	0.0939	0.6854	0.0183	0.0348	0.0565	0.0476	0.0860	0.1552	0.0737	0.1251	0.2023	904791	0.3401	2.1273	9.3535e+00	1.7047	0.017	4494	0.7996	0.4769	1542.0	0.4118	1.7991	n
20_PF01302_1	72	0.1111	0.3194	0.0291	0.0521	0.0851	0.0489	0.0881	0.1405	0.0544	0.0870	0.1220	510472	0.3024	6.3738	8.2569e+00	3.1599	0.015	4253	1.6212	0.8786	1433.0	0.2353	0.9841	good
20_PF01321_1	175	0.0914	0.4914	0.0220	0.0404	0.0652	0.0493	0.0897	0.1518	0.0651	0.1105	0.1737	1124508	0.3526	3.2236	6.1686e+00	2.0654	0.018	4426	1.2586	0.7229	1539.0	0.2941	1.2204	good
20_PF01331_1	217	0.1705	0.2166	0.0115	0.0221	0.0363	0.0267	0.0510	0.0773	0.0643	0.1102	0.1629	1836181	0.2575	1.7672	2.1682e+00	1.0491	0.013	4210	1.4027	0.9028	1478.0	0.3529	1.8567	n
20_PF01336_1	97	0.2474	0.1134	0.0178	0.0342	0.0567	0.0581	0.1183	0.2076	0.0905	0.1551	0.2784	709052	0.2413	3.4617	9.3092e+00	2.6648	0.012	4338	1.1271	0.6098	1541.0	0.2353	1.1675	good
20_PF01336_2	92	0.1739	0.0217	0.0235	0.0441	0.0722	0.0636	0.1142	0.1967	0.0736	0.1306	0.2090	524766	0.3084	4.0149	1.7623e+01	3.1787	0.015	4317	0.8977	0.4773	1522.0	0.2353	0.9625	good
20_PF01336_3	81	0.1358	0.0247	0.0206	0.0391	0.0669	0.0588	0.1044	0.1612	0.0785	0.1314	0.1962	627386	0.2813	3.9390	7.0704e+00	2.5719	0.014	4643	1.4629	0.7464	1605.0	0.2941	1.1026	good
20_PF01351_1	254	0.1299	0.5039	0.0208	0.0371	0.0583	0.0429	0.0767	0.1228	0.0620	0.1038	0.1624	1502066	0.3488	3.0313	5.3390e+00	1.8497	0.017	4279	1.1251	0.7535	1484.0	0.3529	1.2876	good
20_PF01363_1	92	0.1848	0.3043	0.0263	0.0498	0.0817	0.0707	0.1285	0.2118	0.0711	0.1259	0.2002	442565	0.3171	5.0277	7.9770e+00	3.0321	0.016	4389	1.6620	0.7939	1467.0	0.2353	1.3298	good
20_PF01363_2	188	0.0585	0.7553	0.0236	0.0429	0.0698	0.0495	0.0862	0.1408	0.0592	0.1022	0.1506	924689	0.3735	6.4126	4.1524e+00	2.4070	0.019	3914	2.2538	1.2427	1282.0	0.7647	2.6308	bad
20_PF01369_1	190	0.2737	0.0316	0.0209	0.0362	0.0563	0.0395	0.0733	0.1153	0.0599	0.1057	0.1590	929039	0.3504	1.8267	7.5556e+00	1.4645	0.018	4425	0.7471	0.4917	1451.0	0.2941	1.0463	good
20_PF01370_1	309	0.1036	0.2686	0.0196	0.0353	0.0550	0.0422	0.0752	0.1218	0.0645	0.1106	0.1636	1716643	0.3754	2.2014	2.3812e+00	1.0359	0.019	4362	1.4863	0.9615	1501.0	0.5882	1.4582	bad
20_PF01398_1	144	0.2222	0.2500	0.0189	0.0357	0.0583	0.0451	0.0867	0.1377	0.0660	0.1214	0.1700	625967	0.3157	3.0066	9.8888e+00	2.4858	0.016	4431	0.9535	0.5514	1437.0	0.2941	1.4364	n
20_PF01398_2	116	0.2759	0.1810	0.0192	0.0363	0.0600	0.0499	0.0939	0.1581	0.0714	0.1132	0.1900	457848	0.3143	2.9515	2.1056e+01	2.6271	0.016	4400	0.8247	0.3744	1480.0	0.3529	1.2732	good
20_PF01399_1	105	0.2762	0.0000	0.0162	0.0293	0.0480	0.0364	0.0676	0.1230	0.0692	0.1160	0.1856	620844	0.2709	1.5177	5.5763e+00	1.1851	0.014	4619	1.0221	0.5217	1613.0	0.2941	1.5218	n
20_PF01399_2	106	0.2736	0.0094	0.0135	0.0269	0.0460	0.0382	0.0716	0.1195	0.0753	0.1254	0.1982	673557	0.2857	2.7754	1.2639e+01	2.4401	0.014	4544	0.9073	0.4686	1483.0	0.4118	1.2794	good
20_PF01399_3	133	0.1805	0.2180	0.0204	0.0363	0.0596	0.0410	0.0722	0.1117	0.0578	0.0982	0.1361	697646	0.3343	3.1695	7.2630e+00	2.2923	0.017	4122	1.2989	0.6606	1409.0	0.4706	1.6905	bad
20_PF01399_4	108	0.1852	0.0463	0.0199	0.0366	0.0591	0.0378	0.0699	0.1151	0.0580	0.0986	0.1468	727604	0.2768	3.0478	7.8199e+00	2.2339	0.014	4317	1.0862	0.6243	1421.0	0.3529	1.2204	good
20_PF01399_5	131	0.0229	0.3282	0.0166	0.0311	0.0508	0.0409	0.0747	0.1183	0.0674	0.1152	0.1665	851010	0.3427	3.9267	4.8467e+00	1.5480	0.017	4272	2.7296	0.9001	1431.0	0.2941	1.4364	n
